1304,2228,Avental com bolso,9.866017165878002,10.38528122724,2016-04-02 09:52:13,P/M/G,
1305,2301,Bata com Sapatilha,37.29354488701884,39.2563630389672,2016-04-02 09:52:13,P/M/G,
1306,1140,Blusa s/manga c/short,17.2655300402865,18.17424214767,2016-04-02 09:52:13,P/M/G,produtos.foto_produto.85cb61cd203ea307.44534330333239332e4a5047.JPG
1307,2237,Bone de malha,7.8928137327023995,8.308224981792,2016-04-02 09:52:13,P/M/G,
1308,2236,Bory Ind. c/Barra de Tecido,16.278928323698704,17.135714024946,2016-04-02 09:52:13,P/M/G,
1309,2303,Bone-tecido Cueca Sapato,24.665042914695,25.9632030681,2016-04-02 09:52:13,P/M/G,
1310,1010,Calcinha com laço ,7.8928137327023995,8.308224981792,2016-04-02 09:52:13,P/M/G,
1311,1150,Calcinha camiseta e chapéu (malha),29.40073115431644,30.9481380571752,2016-04-02 09:52:13,P/M/G,
1312,1180,Camisa Masc Short tecido,25.89829506042975,27.261363221505,2016-04-02 09:52:13,P/M/G,
1313,2000,Camiseta lisa,6.0,6.231168736344,2016-04-02 09:52:13,P/M/G,
1314,1210,Camiseta manga longa c/ mijão,16.673569010333818,17.5511252740356,2016-04-02 09:52:13,P/M/G,
1315,5002,Camiseta Regata c/ short tecido s/ sapatilha,28.6114497810462,30.117315558996,2016-04-02 09:52:13,P/M/G,
1316,2235,Chapéu ou boné  individual tecido,9.405000000000001,9.9,2016-04-02 09:52:13,P/M/G,
1317,1181,Fronha individual ,6.906212016114599,7.269696859068,2016-04-02 09:52:13,P/M/G,
1318,62,Golfador ombro c/ bolso individual,7.8928137327023995,8.308224981792,2016-04-02 09:52:13,P/M/G,produtos.foto_produto.a96c5f6f69b02be3.44534330333238322e4a5047.JPG
1319,520,Kit babador,24.665042914695,25.9632030681,2016-04-02 09:52:13,P/M/G,produtos.foto_produto.8f3492c531c4f07b.44534330333238362e4a5047.JPG
1320,180,Kit Banho de sol,19.732034331756005,20.77056245448,2016-04-02 09:52:13,P/M/G,
1321,1170,Kit Bata c/ calcinha de malha,27.52618789279962,28.9749346239996,2016-04-02 09:52:13,P/M/G,
1323,2222,Kit Boné tecido c/ cueca,16.673569010333818,17.5511252740356,2016-04-02 09:52:13,P/M/G,
1324,1190,Kit Body s/ manga c/ short,17.660170726921617,18.5896533967596,2016-04-02 09:52:13,P/M/G,
1325,3002,Kit c/ 4 peças (Toalha Fralda / camiseta/ cheirinho/ toalhinha),42.32521364161662,44.5528564648596,2016-04-02 09:52:13,P/M/G,
1326,3003,Kit c/ 4 peças (Pano de xixi/ body/ fralda/ shortinho),42.917174671569306,45.175973338494,2016-04-02 09:52:13,P/M/G,
1327,3001,Kit c/ 5 peças (Pano de xixi/ camiseta/ shortinho/ cheirinho/ toalhinha) ,43.31181535820443,45.5913845875836,2016-04-02 09:52:13,P/M/G,
1328,3000,Kit c/ 6 peças (Body/ mijão/ camiseta/ fralda/ tiara/ toalhinha),48.244823941143416,50.7840252012036,2016-04-02 09:52:13,P/M/G,
1329,1090,Kit calcinha c/ bico,27.23020737782328,28.6633761871824,2016-04-02 09:52:13,P/M/G,
1330,700,Kit calcinha e camiseta,17.166869868627717,18.0703893353976,2016-04-02 09:52:13,P/M/G,produtos.foto_produto.a7077a935a9f3931.44534330333238392e4a5047.JPG
1331,2100,Kit camiseta c/ manga 02 peças,22.691839481519406,23.886146822652,2016-04-02 09:52:13,P/M/G,
1332,2223,Kit chapéu tecido Camiseta shortinho-malha,26.83556669118816,28.2479649380928,2016-04-02 09:52:13,P/M/G,
1333,2221,Kit Chapéu tecido camiseta,19.337393645120887,20.3551512053904,2016-04-02 09:52:13,P/M/G,
1335,2304,Kit Chapéu camiseta sapatilha,30.781973557539356,32.4020774289888,2016-04-02 09:52:13,P/M/G,
1336,350,Kit Cheirinho de malha c/ 03 peças,15.6,16.2010387144944,2016-04-02 09:52:13,P/M/G,
1337,500,Kit Cheirinho c/ 03 peças,19.5,20.251298393118,2016-04-02 09:52:13,P/M/G,produtos.foto_produto.b4bcc859396c5ee5.44534330333239352e4a5047.JPG
1338,930,Kit Cueca e Camiseta,15.9,16.5125971513116,2016-04-02 09:52:13,P/M/G,produtos.foto_produto.ac0e514f9bad06da.44534330333330352e4a5047.JPG
1339,940,Kit Cuecas c/ 03 peças,17.2655300402865,18.17424214767,2016-04-02 09:52:13,P/M/G,produtos.foto_produto.8fafccd534c83723.44534330333237352e4a5047.JPG
1340,210,Kit Berço c/ vira e fronha c/ bico,39.46406866351201,41.54112490896,2016-04-02 09:52:13,P/M/G,
1341,800,Kit Berço c/ vira e fronha s/ bico,34.531060080573,36.34848429534,2016-04-02 09:52:13,P/M/G,
1342,640,Kit Berço c/ fronha (malha),31.0779540725157,32.713635865806,2016-04-02 09:52:13,P/M/G,
1343,260,Kit Berço simples 02 peças ,34.531060080573,36.34848429534,2016-04-02 09:52:13,P/M/G,
1344,300,Kit Fralda c/ 03 peças,21.0,21.809090577204,2016-04-02 09:52:13,P/M/G,produtos.foto_produto.a8623538d9522262.44534330333238342e4a5047.JPG
1345,120,Kit Fralda camiseta e cheirinho,24.665042914695,25.9632030681,2016-04-02 09:52:13,P/M/G,
1346,92,Kit Golfador c/ viés 03 peças ,18.745432615168205,19.732034331756,2016-04-02 09:52:13,P/M/G,
1347,100,"Kit Mijão camiseta e sapatinho",21.11327673497892,22.2245018262936,2016-04-02 09:52:13,P/M/G,produtos.foto_produto.a4092078bdc8c74d.44534330333330382e4a5047.JPG
